@relation JobOffersTFIDF

@attribute versioning:0 numeric
@attribute 02476 numeric
@attribute définition:0 numeric
@attribute 00895 numeric
@attribute frameworks:0 numeric
@attribute 01852 numeric
@attribute logicielles:0 numeric
@attribute 01280 numeric
@attribute assurer:0 numeric
@attribute 00693 numeric
@attribute collaborer:0 numeric
@attribute 02111 numeric
@attribute skills:0 numeric
@attribute 01164 numeric
@attribute développer:0 numeric
@attribute 00549 numeric
@attribute linitiative:0 numeric
@attribute 01993 numeric
@attribute java:0 numeric
@attribute 08390 numeric
@attribute des:0 numeric
@attribute 00834 numeric
@attribute kanban:0 numeric
@attribute 03774 numeric
@attribute développeurs:0 numeric
@attribute 02212 numeric
@attribute lécrit:0 numeric
@attribute 01385 numeric
@attribute les:0 numeric
@attribute 01210 numeric
@attribute environnement:0 numeric
@attribute 01073 numeric
@attribute soft:0 numeric
@attribute 02090 numeric
@attribute vous:0 numeric
@attribute 00435 numeric
@attribute identifier:0 numeric
@attribute 00738 numeric
@attribute produit:0 numeric
@attribute 00854 numeric
@attribute capacités:0 numeric
@attribute 00592 numeric
@attribute documentation:0 numeric
@attribute 00804 numeric
@attribute dans:0 numeric
@attribute 00350 numeric
@attribute version:0 numeric
@attribute 02312 numeric
@attribute multidisciplinaires:0 numeric
@attribute 01202 numeric
@attribute nosql:0 numeric
@attribute 02341 numeric
@attribute senior:0 numeric
@attribute 00982 numeric
@attribute standards:0 numeric
@attribute 00778 numeric
@attribute planning:0 numeric
@attribute 00841 numeric
@attribute développement:0 numeric
@attribute 02758 numeric
@attribute cassandra:0 numeric
@attribute 01432 numeric
@attribute 6:0 numeric
@attribute 00838 numeric
@attribute conception:0 numeric
@attribute 02020 numeric
@attribute 8:0 numeric
@attribute 01699 numeric
@attribute équipe:0 numeric
@attribute 01292 numeric
@attribute agile:0 numeric
@attribute 02264 numeric
@attribute logicielle:0 numeric
@attribute 01143 numeric
@attribute complexes:0 numeric
@attribute 02413 numeric
@attribute excellentes:0 numeric
@attribute 00534 numeric
@attribute pratiques:0 numeric
@attribute 02191 numeric
@attribute innovantes:0 numeric
@attribute 01054 numeric
@attribute quingénieur:0 numeric
@attribute 01171 numeric
@attribute hibernate:0 numeric
@attribute 03512 numeric
@attribute loptimisation:0 numeric
@attribute 01937 numeric
@attribute autonomie:0 numeric
@attribute 01462 numeric
@attribute bases:0 numeric
@attribute 03151 numeric
@attribute sur:0 numeric
@attribute 00950 numeric
@attribute connaissance:0 numeric
@attribute 00656 numeric
@attribute agiles:0 numeric
@attribute 01130 numeric
@attribute travail:0 numeric
@attribute 01620 numeric
@attribute phases:0 numeric
@attribute 01054_1 numeric
@attribute architecture:0 numeric
@attribute 00845 numeric
@attribute scalables:0 numeric
@attribute 01606 numeric
@attribute équipes:0 numeric
@attribute 02009 numeric
@attribute supérieure:0 numeric
@attribute 01742 numeric
@attribute svn:0 numeric
@attribute 02516 numeric
@attribute recherche:0 numeric
@attribute 00434 numeric
@attribute données:0 numeric
@attribute 02156 numeric
@attribute expérience:0 numeric
@attribute 00920 numeric
@attribute la:0 numeric
@attribute 00389 numeric
@attribute maîtrise:0 numeric
@attribute 01487 numeric
@attribute missions:0 numeric
@attribute 00238 numeric
@attribute collaboration:0 numeric
@attribute 00644 numeric
@attribute le:0 numeric
@attribute 00100 numeric
@attribute minimum:0 numeric
@attribute 00328 numeric
@attribute compétences:0 numeric
@attribute 00664 numeric
@attribute comme:0 numeric
@attribute 01315 numeric
@attribute de:0 numeric
@attribute 00814 numeric
@attribute langlais:0 numeric
@attribute 01261 numeric
@attribute documents:0 numeric
@attribute 00778_2 numeric
@attribute sprint:0 numeric
@attribute 01360 numeric
@attribute problèmes:0 numeric
@attribute 00579 numeric
@attribute rédiger:0 numeric
@attribute 00834_3 numeric
@attribute performantes:0 numeric
@attribute 01360_4 numeric
@attribute dapplications:0 numeric
@attribute 01045 numeric
@attribute garantir:0 numeric
@attribute 01381 numeric
@attribute spring:0 numeric
@attribute 02090_5 numeric
@attribute du:0 numeric
@attribute 00652 numeric
@attribute serez:0 numeric
@attribute 01120 numeric
@attribute succès:0 numeric
@attribute 00949 numeric
@attribute optimisation:0 numeric
@attribute 01012 numeric
@attribute guider:0 numeric
@attribute 01360_6 numeric
@attribute etc:0 numeric
@attribute 03090 numeric
@attribute continue:0 numeric
@attribute 00730 numeric
@attribute solide:0 numeric
@attribute 01557 numeric
@attribute participer:0 numeric
@attribute 01150 numeric
@attribute un:0 numeric
@attribute 00247 numeric
@attribute mysql:0 numeric
@attribute 02830 numeric
@attribute poste:0 numeric
@attribute 00174 numeric
@attribute loral:0 numeric
@attribute 01385_7 numeric
@attribute international:0 numeric
@attribute 01569 numeric
@attribute communication:0 numeric
@attribute 00651 numeric
@attribute passion:0 numeric
@attribute 00956 numeric
@attribute dexpérience:0 numeric
@attribute 00506 numeric
@attribute bonne:0 numeric
@attribute 00345 numeric
@attribute sens:0 numeric
@attribute 00584 numeric
@attribute oracle:0 numeric
@attribute 02812 numeric
@attribute profil:0 numeric
@attribute 00113 numeric
@attribute solutions:0 numeric
@attribute 01019 numeric
@attribute rigueur:0 numeric
@attribute 01118 numeric
@attribute en:0 numeric
@attribute 00524 numeric
@attribute et:0 numeric
@attribute 00880 numeric
@attribute technologies:0 numeric
@attribute 00617 numeric
@attribute bonnes:0 numeric
@attribute 00592_8 numeric
@attribute outils:0 numeric
@attribute 00617_9 numeric
@attribute léquipe:0 numeric
@attribute 00673 numeric
@attribute langage:0 numeric
@attribute 02039 numeric
@attribute mentorat:0 numeric
@attribute 01432_10 numeric
@attribute techniques:0 numeric
@attribute 00965 numeric
@attribute projets:0 numeric
@attribute 02197 numeric
@attribute résoudre:0 numeric
@attribute 00741 numeric
@attribute scrum:0 numeric
@attribute 02946 numeric
@attribute concevoir:0 numeric
@attribute 00871 numeric
@attribute développées:0 numeric
@attribute 01394 numeric
@attribute codage:0 numeric
@attribute 01219 numeric
@attribute avec:0 numeric
@attribute 01928 numeric
@attribute qualité:0 numeric
@attribute 00332 numeric
@attribute code:0 numeric
@attribute 00804_11 numeric
@attribute distance:0 numeric
@attribute 02285 numeric
@attribute tant:0 numeric
@attribute 00382 numeric
@attribute production:0 numeric
@attribute 00530 numeric
@attribute aux:0 numeric
@attribute 00334 numeric
@attribute maintenir:0 numeric
@attribute 00758 numeric
@attribute technique:0 numeric
@attribute 01118_12 numeric
@attribute descriptif:0 numeric
@attribute 00781 numeric
@attribute interviendrez:0 numeric
@attribute 01330 numeric
@attribute toutes:0 numeric
@attribute 00858 numeric
@attribute autres:0 numeric
@attribute 00720 numeric
@attribute sql:0 numeric
@attribute 01532 numeric
@attribute langues:0 numeric
@attribute 00876 numeric
@attribute juniors:0 numeric
@attribute 01304 numeric
@attribute git:0 numeric
@attribute 01820 numeric
@attribute montée:0 numeric
@attribute 01258 numeric
@attribute postgresql:0 numeric
@attribute 03084 numeric
@attribute mise:0 numeric
@attribute 00525 numeric
@attribute mongodb:0 numeric
@attribute 03389 numeric
@attribute à:0 numeric
@attribute 00582 numeric
@attribute responsable:0 numeric
@attribute 00463 numeric
@attribute initiative:0 numeric
@attribute 00614 numeric
@attribute robustes:0 numeric
@attribute 01304_13 numeric
@attribute ou:0 numeric
@attribute 00362 numeric
@attribute ans:0 numeric
@attribute 00202 numeric
@attribute pour:0 numeric
@attribute 00625 numeric
@attribute recherché:0 numeric
@attribute 00117 numeric
@attribute larchitecture:0 numeric
@attribute 01054_14 numeric
@attribute une:0 numeric
@attribute 00439 numeric
@attribute accompagner:0 numeric
@attribute 00798 numeric
@attribute performance:0 numeric
@attribute 01178 numeric
@attribute anglais:0 numeric
@attribute 00411 numeric
@attribute impliqué:0 numeric
@attribute 01330_15 numeric
@attribute rituels:0 numeric
@attribute 01534 numeric
@attribute respectant:0 numeric
@attribute 00975 numeric
@attribute travailler:0 numeric
@attribute 00803 numeric
@attribute maintenance:0 numeric
@attribute 00513 numeric
@attribute applications:0 numeric
@attribute 01493 numeric
@attribute Cluster numeric

@data
0,859,0,597,0,886,0,623,0,1024,0,1655,0,525,0,2889,0,1024,0,497,0,468,0,2297,0,569,0,1405,0,963,0,656,0,1462,0,886,0,597,0,470,0,606,0,606,0,467,0,920,0,606,0,1717,0,398,0,404,0,1024,0,441,0,438,0,1422,0,1586,0,1581,0,963,0,569,0,886,0,1024,0,446,0,742,0,525,0,354,0,886,0,1484,0,398,0,540,0,2000,0,495,0,638,0,859,0,702,0,1823,0,390,0,779,0,908,0,776,0,517,0,602,0,1386,0,3166,0,577,0,632,0,1594,0,266,0,683,0,2078,0,745,0,486,0,459,0,1671,0,731,0,815,0,1291,0,391,0,1195,0,2389,0,693,0,689,0,486,0,74,0,581,0,602,0,627,0,1636,0,573,0,1896,0,815,0,414,0,797,0,386,0,305,0,629,0,347,0,324,0,911,0,740,0,693,0,589,0,2634,0,444,0,362,0,973,0,779,0,1340,0,855,0,802,0,886,0,601,0,1926,0,627,0,555,0,1029,0,867,0,5576,0,702,0,770,0,585,0,317,0,266,0,349,0,1389,0,827,0,674,0,782,0,263,0,346,0,886,0,1169,0,555,0,459,0,495,0,770,0,656,0,886,0,536,0,782,0,730,0,542,0,920,0,1177,0,1630,0,833,0,920,0,157,0,569,0,963,0,1403,0,1009,0,663,0,482,0,779,0,632,0,415,0,436,0,650,5
0,433,0,656,0,1288,0,3134,0,1058,0,10048,0,486,0,1182,0,982,0,1026,0,2698,0,918,0,1492,0,576,0,1314,0,772,0,1693,0,625,0,1286,0,1060,0,453,0,656,0,517,0,1332,0,521,0,280,0,112,0,707,0,761,0,534,0,973,0,481,0,1156,0,956,0,828,0,435,0,434,0,843,0,417,0,216,0,245,0,593,0,298,0,659,0,721,0,700,0,2503,0,482,0,428,0,1284,0,499,0,914,0,554,0,568,0,1058,0,2231,0,707,0,745,0,2101,0,292,0,1039,0,2257,0,409,0,534,0,803,0,895,0,214,0,2050,0,984,0,984,0,244,0,661,0,1498,0,694,0,918,0,167,0,1058,0,839,0,518,0,381,0,356,0,1277,0,8016,0,1032,0,1015,0,517,0,675,0,651,0,463,0,728,0,579,0,398,0,428,0,557,0,895,0,440,0,346,0,661,0,895,0,752,0,752,0,517,0,677,0,766,0,999,0,635,0,365,0,642,0,575,0,1967,0,1017,0,803,0,987,0,39,0,241,0,694,0,113,0,1050,0,504,0,1913,0,815,0,721,0,1058,0,714,0,1767,0,828,0,385,0,541,0,803,0,686,0,973,0,346,0,9043,0,728,0,915,0,176,0,1058,0,1058,0,2121,0,247,0,1198,0,876,0,400,0,1223,0,399,0,832,0,210,0,1488,0,2831,0,1541,0,1313,0,728,0,114,0,768,0,895,5
0,1842,0,717,0,788,0,979,0,1033,0,1023,0,859,0,997,0,644,0,1875,0,651,0,679,0,1161,0,4255,0,587,0,624,0,1260,0,3121,0,773,0,853,0,378,0,688,0,1325,0,565,0,284,0,569,0,1033,0,477,0,969,0,1211,0,232,0,556,0,579,0,1241,0,3864,0,476,0,1229,0,1502,0,2312,0,388,0,535,0,938,0,961,0,425,0,436,0,2128,0,1835,0,651,0,494,0,324,0,1808,0,961,0,3151,0,842,0,3284,0,468,0,795,0,1636,0,1332,0,621,0,1609,0,813,0,958,0,1306,0,178,0,1391,0,2944,0,432,0,1086,0,692,0,759,0,979,0,3828,0,638,0,820,0,447,0,551,0,401,0,878,0,1492,0,979,0,3100,0,281,0,2459,0,464,0,1853,0,822,0,2496,0,717,0,1051,0,1223,0,1755,0,414,0,587,0,500,0,1250,0,723,0,1376,0,1229,0,888,0,1394,0,1467,0,938,0,309,0,3468,0,417,0,892,0,7377,0,1870,0,1129,0,222,0,804,0,506,0,1349,0,1414,0,1480,0,2083,0,2530,0,435,0,1064,0,5881,0,832,0,478,0,481,0,368,0,853,0,3462,0,958,0,722,0,752,0,3688,0,723,0,1125,0,822,0,958,0,365,0,565,0,2895,0,1125,0,2208,0,1391,0,1626,0,746,0,1134,0,734,0,1156,0,451,0,1295,0,159,0,419,0,4894,0,667,0,442,0,683,0,540,5
0,758,0,1985,0,1985,0,825,0,541,0,1300,0,791,0,1071,0,1824,0,666,0,1035,0,696,0,1074,0,2600,0,1401,0,602,0,1639,0,647,0,505,0,1537,0,556,0,4711,0,737,0,503,0,502,0,595,0,1167,0,1222,0,629,0,343,0,345,0,1016,0,1666,0,2893,0,372,0,495,0,1153,0,1831,0,1300,0,2335,0,732,0,506,0,669,0,2445,0,817,0,753,0,1739,0,2600,0,1060,0,1035,0,595,0,1222,0,1300,0,974,0,2275,0,556,0,617,0,438,0,94,0,764,0,692,0,677,0,981,0,388,0,290,0,1125,0,441,0,412,0,974,0,850,0,1701,0,2142,0,1495,0,3345,0,460,0,623,0,254,0,801,0,447,0,509,0,2025,0,640,0,705,0,1805,0,1634,0,942,0,886,0,1985,0,386,0,1300,0,597,0,1167,0,1770,0,770,0,295,0,978,0,169,0,664,0,957,0,1300,0,1175,0,571,0,992,0,223,0,468,0,1300,0,440,0,1167,0,1125,0,732,0,1948,0,1300,0,2445,0,1300,0,2475,0,1012,0,2042,0,1060,0,1969,0,810,0,2600,0,1985,0,1028,0,529,0,67,0,692,0,615,0,300,0,2250,0,640,0,588,0,974,0,190,0,6500,0,1035,0,530,0,758,0,1108,0,992,0,308,0,461,0,817,0,481,0,1948,0,485,0,957,0,957,0,1911,0,1454,0,1300,0,1035,0,841,0,860,0,987,0,189,5
0,618,0,2425,0,2118,0,843,0,458,0,1109,0,859,0,873,0,888,0,726,0,1992,0,1712,0,637,0,1135,0,1813,0,4755,0,1141,0,486,0,916,0,490,0,527,0,411,0,1670,0,535,0,1201,0,780,0,820,0,2592,0,461,0,3804,0,425,0,1234,0,279,0,561,0,827,0,679,0,2357,0,806,0,939,0,1377,0,2118,0,3299,0,1690,0,2385,0,2308,0,412,0,989,0,1417,0,503,0,648,0,864,0,843,0,242,0,552,0,425,0,794,0,1235,0,453,0,713,0,622,0,1512,0,1912,0,948,0,325,0,336,0,967,0,973,0,825,0,873,0,1162,0,1218,0,2452,0,375,0,403,0,507,0,415,0,808,0,652,0,1037,0,825,0,522,0,574,0,622,0,1331,0,767,0,1617,0,315,0,1059,0,973,0,1902,0,613,0,1254,0,976,0,797,0,412,0,316,0,3456,0,957,0,852,0,272,0,381,0,358,0,1209,0,600,0,1587,0,1833,0,808,0,2981,0,951,0,916,0,672,0,1664,0,2118,0,3502,0,561,0,837,0,163,0,1002,0,244,0,522,0,1059,0,1496,0,4755,0,666,0,1148,0,16019,0,3177,0,451,0,1617,0,251,0,1535,0,794,0,395,0,1246,0,1185,0,2177,0,1587,0,685,0,726,0,700,0,627,0,643,0,154,0,693,0,825,0,434,0,1512,0,996,0,686,0,371,0,517,0,679,0,1062,0,856,0,627,5
0,1441,0,1313,0,1375,0,3185,0,894,0,1160,0,2245,0,1313,0,937,0,2029,0,725,0,1032,0,1313,0,2625,0,1264,0,2625,0,1503,0,1415,0,6884,0,1520,0,571,0,2090,0,2161,0,1130,0,1234,0,983,0,1902,0,3938,0,2357,0,766,0,2044,0,908,0,2044,0,2820,0,1125,0,868,0,1313,0,9192,0,888,0,659,0,1234,0,8375,0,1071,0,967,0,1071,0,817,0,1179,0,899,0,2625,0,1045,0,2271,0,1777,0,4051,0,833,0,2956,0,1847,0,3006,0,1699,0,777,0,1940,0,1313,0,2625,0,1313,0,2469,0,653,0,1045,0,1313,0,2625,0,1313,0,5009,0,1422,0,3938,0,2665,0,2409,0,2201,0,1179,0,1234,0,2625,0,2271,0,1313,0,2141,0,2097,0,605,0,2271,0,9188,0,3249,0,729,0,1520,0,2625,0,193,0,1100,0,555,0,2625,0,1236,0,2625,0,850,0,2625,0,1499,0,2644,0,1022,0,1234,0,783,0,924,0,4543,0,967,0,1179,0,1933,0,3598,0,7875,0,1313,0,911,0,4586,0,3301,0,1032,0,1071,0,2141,0,3172,0,1160,0,967,0,1313,0,1234,0,703,0,2073,0,1313,0,1313,0,1998,0,500,0,3554,0,2469,0,2044,0,2431,0,1902,0,11813,0,2625,0,3152,0,1002,0,6171,0,1499,0,899,0,2625,0,3867,0,2625,0,4089,0,1071,0,1313,0,1666,0,1313,0,2389,0,1822,0,1967,0,875,0,2625,0,1822,0,1022,0,791,8
0,730,0,956,0,663,0,1052,0,1252,0,762,0,2024,0,3756,0,813,0,787,0,1124,0,1349,0,575,0,938,0,307,0,528,0,467,0,526,0,539,0,249,0,972,0,2249,0,687,0,1078,0,1546,0,869,0,485,0,483,0,1021,0,545,0,1146,0,1006,0,1083,0,660,0,332,0,1605,0,605,0,2229,0,975,0,716,0,555,0,2170,0,1264,0,975,0,1417,0,605,0,1106,0,1410,0,2729,0,812,0,716,0,1252,0,564,0,922,0,1366,0,1950,0,766,0,970,0,894,0,3157,0,382,0,2921,0,847,0,181,0,1252,0,667,0,747,0,349,0,730,0,2167,0,849,0,733,0,2100,0,1252,0,1002,0,1440,0,819,0,2159,0,587,0,1611,0,443,0,975,0,611,0,2815,0,730,0,771,0,705,0,245,0,975,0,1234,0,736,0,1859,0,372,0,2948,0,2841,0,725,0,760,0,385,0,649,0,267,0,1994,0,566,0,1788,0,1507,0,550,0,858,0,2249,0,589,0,1410,0,679,0,615,0,1816,0,938,0,1311,0,1211,0,1762,0,632,0,656,0,1339,0,795,0,828,0,1326,0,720,0,1401,0,509,0,1124,0,1195,0,629,0,128,0,592,0,289,0,787,0,617,0,2361,0,938,0,790,0,956,0,297,0,978,0,444,0,463,0,1868,0,922,0,1252,0,1473,0,1215,0,1472,0,1264,0,950,0,366,0,1177,0,508,0,1124,0,817,0,742,5
0,393,0,595,0,1558,0,3251,0,960,0,10560,0,441,0,1287,0,1069,0,1035,0,2798,0,833,0,1526,0,523,0,1590,0,934,0,1747,0,567,0,1401,0,1283,0,411,0,595,0,469,0,1209,0,473,0,254,0,642,0,691,0,485,0,883,0,437,0,1399,0,1158,0,752,0,395,0,394,0,765,0,378,0,196,0,444,0,538,0,271,0,798,0,654,0,636,0,2726,0,584,0,388,0,1554,0,453,0,885,0,503,0,515,0,960,0,2025,0,642,0,902,0,1907,0,265,0,1050,0,2731,0,557,0,485,0,729,0,813,0,234,0,2127,0,1191,0,1191,0,148,0,600,0,1631,0,630,0,833,0,960,0,914,0,484,0,346,0,324,0,1267,0,8559,0,1249,0,1106,0,469,0,817,0,591,0,421,0,661,0,525,0,361,0,388,0,505,0,813,0,400,0,314,0,600,0,813,0,683,0,683,0,469,0,614,0,927,0,1209,0,768,0,397,0,583,0,609,0,2041,0,923,0,729,0,1045,0,175,0,756,0,953,0,458,0,1736,0,740,0,654,0,960,0,648,0,2138,0,752,0,700,0,327,0,729,0,830,0,883,0,314,0,8691,0,661,0,1107,0,960,0,960,0,1925,0,149,0,1305,0,795,0,484,0,1480,0,362,0,755,0,381,0,1501,0,2855,0,1399,0,1430,0,660,0,69,0,775,0,813,0,418,0,1920,0,683,0,357,0,1530,5
0,4963,0,4294,0,4596,0,2986,0,7730,0,6718,0,4667,0,3381,0,5706,0,4048,0,2192,0,4667,0,5256,0,4963,0,4667,0,1892,0,6238,0,2658,0,5878,0,2531,0,3655,0,3597,0,4667,0,5589,0,4667,0,4866,0,4729,0,4457,0,328,0,2571,0,5851,0,2658,0,2261,0,4161,0,1950,0,2389,0,2445,0,3788,0,4294,0,2658,0,4457,0,8588,0,4667,0,4294,0,2093,0,2518,0,2480,0,1538,0,1755,0,3149,0,9334,0,4667,0,14888,0,6036,0,3359,0,3145,0,3973,0,1867,0,3246,0,5941,0,5878,0,4667,0,11853,0,2665,0,4161,0,7188,0,2261,0,4294,0,4963,0,6360,0,341,0,1974,0,3951,0,7085,0,6319,0,3718,0,6665,0,1711,0,8322,0,14001,0,3788,0,8914,0,8914,0,11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,3255,0,4284,0,2783,0,3682,0,4349,0,7204,0,6261,0,4349,0,3151,0,2358,0,5318,0,3773,0,2043,0,4349,0,4898,0,4349,0,1764,0,5814,0,2478,0,5478,0,2718,0,2358,0,3406,0,4349,0,5209,0,2278,0,6740,0,4535,0,5876,0,306,0,2396,0,5453,0,2478,0,4154,0,1881,0,4625,0,3301,0,4215,0,3878,0,1818,0,4002,0,2478,0,1796,0,8004,0,4349,0,1615,0,4002,0,4625,0,1950,0,2346,0,4625,0,2311,0,1992,0,1434,0,1636,0,13048,0,2075,0,3059,0,2806,0,4349,0,5625,0,3130,0,2698,0,1466,0,3094,0,3703,0,1740,0,3026,0,5537,0,8217,0,4349,0,7364,0,2484,0,3878,0,6699,0,2107,0,4002,0,5927,0,317,0,1840,0,6603,0,5889,0,6211,0,1595,0,4154,0,7756,0,17398,0,3530,0,8307,0,8307,0,10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,630,0,3484,0,2156,0,3604,0,6471,0,2478,0,2940,0,2889,0,2273,0,2914,0,576,0,3865,0,3056,0,1939,0,342,0,279,0,1483,0,10936,0,3477,0,4972,0,1202,0,1687,0,1400,0,2889,0,312,0,3322,0,659,0,722,0,242,0,829,0,2575,0,663,0,11099,0,3089,0,2178,0,939,0,1861,0,1705,0,5429,0,2607,0,4172,0,4674,0,6645,0,2796,0,2607,0,5282,0,1624,0,1849,0,2889,0,3089,0,3370,0,690,0,9443,0,695,0,4815,0,3677,0,2118,0,3604,0,875,0,4722,0,2515,0,2094,0,5182,0,1574,0,1771,0,1890,0,3477,0,10265,0,2243,0,4252,0,2841,0,2446,0,402,0,4440,0,8324,0,557,0,3422,0,324,0,6645,0,1666,0,2624,0,3759,0,2383,0,2624,0,358,0,1370,0,659,0,1137,0,276,0,3677,0,2607,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1040,0,6238,0,3718,0,9926,0,4161,0,2848,0,1805,0,1724,0,1006,0,9334,0,5790,0,454,0,5924,0,2571,0,2587,0,3320,0,2814,0,2038,0,586,0,9926,0,1678,0,2527,0,1697,0,3132,0,3180,0,328,0,931,0,3248,0,277,0,509,0,1573,0,930,0,1987,0,1794,0,1046,0,3282,0,617,0,1792,0,1888,0,7188,0,2368,0,965,0,972,0,4089,0,4596,0,4577,0,1110,0,1943,0,7730,0,725,0,4963,0,3246,0,1416,0,2445,0,3031,0,1176,0,6890,0,2833,0,2357,0,4469,0,2599,0,3149,0,1783,0,3542,0,3492,0,2531,0,586,0,341,0,1275,0,4667,0,4294,0,334,0,4294,0,377,0,3357,0,2308,0,692,0,1999,0,998,0,4963,0,1910,0,1377,0,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,602,0,2230,0,3762,0,2123,0,482,0,1017,0,2023,0,1667,0,1941,0,311,0,1342,0,4733,0,3949,0,934,0,463,0,946,0,858,0,2119,0,1111,0,1108,0,1048,0,1257,0,498,0,2023,0,4299,0,1003,0,2504,0,1626,0,3074,0,2255,0,2150,0,2634,0,3344,0,3567,0,4956,0,3646,0,2791,0,1506,0,2461,0,669,0,856,0,355,0,400,0,4196,0,4956,0,617,0,1011,0,1367,0,603,0,2634,0,1599,0,1784,0,603,0,1014,0,2747,0,2660,0,3253,0,268,0,1005,0,3448,0,3412,0,4733,0,3326,0,174,0,3567,0,1670,0,1357,0,1984,0,3097,0,595,0,513,0,3709,0,5271,0,2064,0,764,0,898,0,1975,0,3074,0,2707,0,967,0,4105,0,898,0,2760,0,2150,0,2537,0,714,0,622,0,578,0,181,0,3659,0,1526,0,903,0,2200,0,1379,0,4196,0,3009,0,2441,0,575,0,5823,0,2910,0,1845,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,636,0,931,0,490,0,271,0,1926,0,5140,0,1121,0,3216,0,1472,0,2680,0,925,0,236,0,1196,0,4320,0,2553,0,1086,0,1371,0,457,0,4594,0,434,0,1829,0,2296,0,4093,0,2101,0,2136,0,1422,0,4919,0,3233,0,3975,0,1302,0,2887,0,2587,0,1845,0,1351,0,1418,0,1874,0,2570,0,2700,0,1536,0,995,0,779,0,1987,0,610,0,134,0,917,0,441,0,1787,0,2000,0,949,0,1226,0,2587,0,1695,0,1360,0,402,0,1977,0,1829,0,1030,0,1148,0,862,0,1277,0,768,0,928,0,350,0,1197,0,332,0,233,0,876,0,681,0,1857,0,969,0,829,0,785,0,152,0,1503,0,867,0,833,0,2680,0,860,0,2622,0,1839,0,2160,0,1729,0,2364,0,1054,0,2274,0,1690,0,1405,0,1131,0,2063,0,1245,0,630,0,8189,0,1216,0,1692,0,3539,0,596,0,1987,0,196,0,2037,0,623,0,1789,0,271,0,504,0,2239,0,158,0,787,0,2680,0,1536,0,553,0,5484,0,2461,0,462,0,540,0,952,0,1002,0,2758,0,1128,0,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
